Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2003","2003","100 g/ha","157113","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2004","2004","100 g/ha","123092","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2005","2005","100 g/ha","123188","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2006","2006","100 g/ha","96761","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2007","2007","100 g/ha","123136","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2008","2008","100 g/ha","145758","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2009","2009","100 g/ha","140115","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2010","2010","100 g/ha","134674","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2011","2011","100 g/ha","151299","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2012","2012","100 g/ha","162847","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2013","2013","100 g/ha","151568","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2014","2014","100 g/ha","145932","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2015","2015","100 g/ha","151418","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2016","2016","100 g/ha","162618","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2017","2017","100 g/ha","145697","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2018","2018","100 g/ha","162543","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2019","2019","100 g/ha","162524","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2020","2020","100 g/ha","168120","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01216","Artichokes","2021","2021","100 g/ha","190540","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1961","1961","100 g/ha","28027","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1962","1962","100 g/ha","28572","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1963","1963","100 g/ha","29000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1964","1964","100 g/ha","27284","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1965","1965","100 g/ha","28015","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1966","1966","100 g/ha","29038","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1967","1967","100 g/ha","27132","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1968","1968","100 g/ha","29573","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1969","1969","100 g/ha","27353","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1970","1970","100 g/ha","27508","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1971","1971","100 g/ha","27401","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1972","1972","100 g/ha","27214","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1973","1973","100 g/ha","24724","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1974","1974","100 g/ha","25947","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1975","1975","100 g/ha","23390","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1976","1976","100 g/ha","27864","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1977","1977","100 g/ha","28491","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1978","1978","100 g/ha","24882","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1979","1979","100 g/ha","26555","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1980","1980","100 g/ha","22579","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1981","1981","100 g/ha","23404","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1982","1982","100 g/ha","22936","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1983","1983","100 g/ha","23006","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1984","1984","100 g/ha","23631","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1985","1985","100 g/ha","26179","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1986","1986","100 g/ha","25976","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1987","1987","100 g/ha","26351","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1988","1988","100 g/ha","26900","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1989","1989","100 g/ha","28385","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1990","1990","100 g/ha","28997","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1991","1991","100 g/ha","28188","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1992","1992","100 g/ha","30588","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1993","1993","100 g/ha","30429","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01211","Asparagus","1994","1994","100 g/ha","32090","A","Official figure"
