Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1974","1974","t","2984486","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1975","1975","ha","160090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1975","1975","100 g/ha","213351","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1975","1975","t","3415533","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1976","1976","ha","163170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1976","1976","100 g/ha","179918","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1976","1976","t","2935725","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1977","1977","ha","163250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1977","1977","100 g/ha","187260","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1977","1977","t","3057015","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1978","1978","ha","163610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1978","1978","100 g/ha","210615","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1978","1978","t","3445880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1979","1979","ha","164950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1979","1979","100 g/ha","223457","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1979","1979","t","3685930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1980","1980","ha","166810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1980","1980","100 g/ha","239794","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1980","1980","t","4000000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1981","1981","ha","167900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1981","1981","100 g/ha","209090","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1981","1981","t","3510620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1982","1982","ha","169280","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1982","1982","100 g/ha","217631","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1982","1982","t","3684060","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1983","1983","ha","171790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1983","1983","100 g/ha","221224","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1983","1983","t","3800400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1984","1984","ha","171140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1984","1984","100 g/ha","220621","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1984","1984","t","3775700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1985","1985","ha","174300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1985","1985","100 g/ha","205967","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1985","1985","t","3590000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1986","1986","ha","179030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1986","1986","100 g/ha","199117","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1986","1986","t","3564800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1987","1987","ha","183040","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1987","1987","100 g/ha","266204","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01341","Apples","1987","1987","t","4872600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01341","Apples","1988","1988","ha","187605","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01341","Apples","1988","1988","100 g/ha","220676","E","Estimated value",""
